token_id,Background,Fur,Fur Pattern,Clothing,Expression,Beard,Eye,Headgear,trait_count
2339,5.835084033613445,7.879432624113475,7.662068965517241,555.5,4.3878357030015795,925.8333333333334,4.715619694397284,925.8333333333334,1.0564853556485356
2715,10.913555992141454,7.476446837146702,2.347844463229079,66.92771084337349,9.849290780141843,925.8333333333334,11.065737051792828,1388.75,1.0564853556485356
1511,18.333333333333336,16.195335276967928,7.662068965517241,213.65384615384616,55.0,925.8333333333334,18.89455782312925,1111.0,36.30718954248366
2159,6.7170495767835545,5.639593908629442,18.15359477124183,1111.0,4.691722972972974,694.375,5.068430656934306,555.5,1.0564853556485356
3990,6.7170495767835545,6.613095238095238,8.95967741935484,50.5,5.582914572864322,925.8333333333334,6.138121546961326,1388.75,1.0564853556485356
5097,8.278688524590164,7.879432624113475,4.075568598679384,555.5,7.769230769230769,694.375,8.625776397515528,1111.0,1.0564853556485356
4414,10.913555992141454,5.639593908629442,7.662068965517241,694.375,4.691722972972974,793.5714285714286,18.89455782312925,793.5714285714286,36.30718954248366
2113,18.333333333333336,5.639593908629442,8.95967741935484,793.5714285714286,55.55,694.375,18.89455782312925,694.375,36.30718954248366
3235,5.835084033613445,7.879432624113475,4.075568598679384,925.8333333333334,4.691722972972974,925.8333333333334,5.068430656934306,427.3076923076923,1.0564853556485356
5021,8.278688524590164,36.07142857142857,2.347844463229079,205.74074074074073,7.769230769230769,925.8333333333334,8.625776397515528,1111.0,1.0564853556485356
5210,5.738636363636364,56.111111111111114,4.075568598679384,51.43518518518518,4.691722972972974,326.7647058823529,5.068430656934306,1851.6666666666667,1.0564853556485356
1249,5.835084033613445,16.195335276967928,4.075568598679384,53.932038834951456,7.769230769230769,326.7647058823529,34.71875,1851.6666666666667,1.0564853556485356
284,5.835084033613445,4.797063903281519,2.347844463229079,50.5,17.91935483870968,326.7647058823529,21.531007751937985,1851.6666666666667,1.0564853556485356
4117,8.278688524590164,7.879432624113475,2.347844463229079,617.2222222222222,5.582914572864322,1388.75,6.138121546961326,241.52173913043475,1.0564853556485356
1066,6.7170495767835545,5.639593908629442,8.95967741935484,505.0,5.582914572864322,1111.0,6.138121546961326,617.2222222222222,1.0564853556485356
1316,5.738636363636364,5.639593908629442,2.347844463229079,50.04504504504505,4.3878357030015795,793.5714285714286,4.715619694397284,1388.75,1.0564853556485356
4692,6.7170495767835545,4.797063903281519,4.075568598679384,617.2222222222222,7.769230769230769,1388.75,8.625776397515528,213.65384615384616,1.0564853556485356
1211,8.278688524590164,7.879432624113475,8.95967741935484,51.43518518518518,79.35714285714286,97.45614035087719,135.4878048780488,1851.6666666666667,1.0564853556485356
4616,6.7170495767835545,5.639593908629442,4.075568598679384,925.8333333333334,17.91935483870968,326.7647058823529,21.531007751937985,925.8333333333334,1.0564853556485356
3868,7.823943661971831,4.797063903281519,2.347844463229079,925.8333333333334,7.769230769230769,793.5714285714286,8.625776397515528,462.9166666666667,1.0564853556485356
4604,10.913555992141454,7.879432624113475,2.347844463229079,925.8333333333334,4.691722972972974,462.9166666666667,5.068430656934306,793.5714285714286,1.0564853556485356
66,7.823943661971831,6.613095238095238,4.075568598679384,97.45614035087719,55.0,101.0,74.06666666666666,1851.6666666666667,1.0564853556485356
1850,7.823943661971831,16.195335276967928,8.95967741935484,51.915887850467286,7.769230769230769,173.59375,18.89455782312925,1851.6666666666667,36.30718954248366
5189,5.738636363636364,6.613095238095238,4.075568598679384,48.728070175438596,4.3878357030015795,1388.75,4.715619694397284,694.375,1.0564853556485356
2605,7.823943661971831,7.879432624113475,2.347844463229079,505.0,4.3878357030015795,694.375,4.715619694397284,925.8333333333334,1.0564853556485356
3561,18.83050847457627,16.195335276967928,2.347844463229079,308.6111111111111,59.73118279569893,1111.0,79.35714285714286,555.5,1.0564853556485356
3989,5.738636363636364,6.613095238095238,63.85057471264367,51.43518518518518,7.769230769230769,101.0,18.89455782312925,1851.6666666666667,40.54744525547445
4549,10.913555992141454,36.07142857142857,18.15359477124183,505.0,9.849290780141843,89.59677419354838,18.89455782312925,1388.75,40.54744525547445
2596,6.7170495767835545,7.879432624113475,2.347844463229079,50.04504504504505,5.582914572864322,925.8333333333334,6.138121546961326,1111.0,1.0564853556485356
3784,5.835084033613445,4.797063903281519,4.075568598679384,694.375,55.0,347.1875,74.06666666666666,925.8333333333334,1.0564853556485356
2311,5.835084033613445,6.613095238095238,4.075568598679384,47.88793103448276,4.691722972972974,925.8333333333334,5.068430656934306,1111.0,1.0564853556485356
986,7.823943661971831,7.879432624113475,7.662068965517241,793.5714285714286,17.91935483870968,326.7647058823529,21.531007751937985,925.8333333333334,1.0564853556485356
2533,5.738636363636364,6.613095238095238,2.347844463229079,793.5714285714286,4.691722972972974,1111.0,5.068430656934306,179.19354838709677,1.0564853556485356
1404,10.913555992141454,11.997840172786177,63.85057471264367,213.65384615384616,17.91935483870968,925.8333333333334,18.89455782312925,793.5714285714286,40.54744525547445
5166,5.738636363636364,7.879432624113475,2.347844463229079,925.8333333333334,5.582914572864322,205.74074074074073,6.138121546961326,925.8333333333334,1.0564853556485356
354,10.913555992141454,11.997840172786177,4.075568598679384,50.04504504504505,5.582914572864322,555.5,18.89455782312925,1388.75,36.30718954248366
3127,5.835084033613445,101.0,8.95967741935484,101.0,5.582914572864322,925.8333333333334,6.138121546961326,925.8333333333334,1.0564853556485356
3665,5.738636363636364,4.797063903281519,2.347844463229079,694.375,4.3878357030015795,793.5714285714286,4.715619694397284,555.5,1.0564853556485356
1830,18.333333333333336,101.0,18.15359477124183,925.8333333333334,55.0,198.39285714285714,18.89455782312925,694.375,36.30718954248366
5365,6.7170495767835545,16.195335276967928,2.347844463229079,70.31645569620252,5.582914572864322,101.0,6.138121546961326,1851.6666666666667,1.0564853556485356
3264,5.738636363636364,7.476446837146702,2.347844463229079,52.405660377358494,4.691722972972974,85.46153846153847,50.04504504504505,1851.6666666666667,1.0564853556485356
4180,18.333333333333336,4.797063903281519,2.347844463229079,97.45614035087719,79.35714285714286,793.5714285714286,135.4878048780488,925.8333333333334,1.0564853556485356
5143,18.83050847457627,4.797063903281519,4.075568598679384,793.5714285714286,4.691722972972974,925.8333333333334,34.71875,241.52173913043475,1.0564853556485356
2673,18.83050847457627,101.0,18.15359477124183,292.36842105263156,59.73118279569893,89.59677419354838,18.89455782312925,1388.75,40.54744525547445
322,6.7170495767835545,16.195335276967928,8.95967741935484,51.915887850467286,4.3878357030015795,72.14285714285714,4.715619694397284,1851.6666666666667,1.0564853556485356
4058,17.91935483870968,5.639593908629442,4.075568598679384,617.2222222222222,4.691722972972974,1111.0,5.068430656934306,241.52173913043475,1.0564853556485356
629,5.835084033613445,7.879432624113475,7.662068965517241,50.04504504504505,4.691722972972974,72.14285714285714,5.068430656934306,1851.6666666666667,1.0564853556485356
945,7.823943661971831,16.195335276967928,8.95967741935484,555.5,4.691722972972974,793.5714285714286,18.89455782312925,555.5,36.30718954248366
1363,18.333333333333336,7.879432624113475,63.85057471264367,213.65384615384616,7.769230769230769,925.8333333333334,18.89455782312925,694.375,40.54744525547445
2645,18.333333333333336,6.613095238095238,4.075568598679384,925.8333333333334,4.691722972972974,925.8333333333334,5.068430656934306,99.19642857142857,1.0564853556485356
2396,7.823943661971831,4.797063903281519,7.662068965517241,97.45614035087719,7.769230769230769,925.8333333333334,8.625776397515528,925.8333333333334,1.0564853556485356
2940,18.333333333333336,7.879432624113475,4.075568598679384,396.7857142857143,17.91935483870968,89.59677419354838,18.89455782312925,1388.75,40.54744525547445
5434,5.738636363636364,7.879432624113475,4.075568598679384,97.45614035087719,4.691722972972974,925.8333333333334,5.068430656934306,925.8333333333334,1.0564853556485356
944,6.7170495767835545,6.613095238095238,8.95967741935484,925.8333333333334,9.849290780141843,925.8333333333334,11.065737051792828,78.2394366197183,1.0564853556485356
2191,5.738636363636364,7.879432624113475,7.662068965517241,617.2222222222222,9.849290780141843,793.5714285714286,11.065737051792828,505.0,1.0564853556485356
2134,5.835084033613445,36.07142857142857,4.075568598679384,50.5,4.3878357030015795,462.9166666666667,4.715619694397284,1388.75,1.0564853556485356
604,5.835084033613445,5.639593908629442,2.347844463229079,49.598214285714285,17.91935483870968,925.8333333333334,21.531007751937985,925.8333333333334,1.0564853556485356
3497,5.738636363636364,4.797063903281519,4.075568598679384,925.8333333333334,4.691722972972974,78.2394366197183,5.068430656934306,925.8333333333334,1.0564853556485356
506,10.913555992141454,7.879432624113475,4.075568598679384,925.8333333333334,59.73118279569893,89.59677419354838,18.89455782312925,793.5714285714286,40.54744525547445
5290,7.823943661971831,7.476446837146702,63.85057471264367,213.65384615384616,9.849290780141843,198.39285714285714,18.89455782312925,1388.75,40.54744525547445
2852,7.823943661971831,16.195335276967928,7.662068965517241,50.04504504504505,5.582914572864322,925.8333333333334,6.138121546961326,925.8333333333334,1.0564853556485356
2876,17.91935483870968,36.07142857142857,63.85057471264367,69.4375,59.73118279569893,89.59677419354838,18.89455782312925,793.5714285714286,793.5714285714286
4459,6.7170495767835545,6.613095238095238,2.347844463229079,925.8333333333334,5.582914572864322,326.7647058823529,50.04504504504505,617.2222222222222,1.0564853556485356
1940,10.913555992141454,16.195335276967928,2.347844463229079,50.04504504504505,4.3878357030015795,925.8333333333334,4.715619694397284,925.8333333333334,1.0564853556485356
256,7.823943661971831,11.997840172786177,7.662068965517241,50.96330275229357,4.3878357030015795,925.8333333333334,4.715619694397284,925.8333333333334,1.0564853556485356
26,8.278688524590164,7.879432624113475,2.347844463229079,51.43518518518518,7.769230769230769,925.8333333333334,8.625776397515528,925.8333333333334,1.0564853556485356
3480,17.91935483870968,4.797063903281519,2.347844463229079,51.43518518518518,4.3878357030015795,925.8333333333334,4.715619694397284,925.8333333333334,1.0564853556485356
544,8.278688524590164,6.613095238095238,4.075568598679384,617.2222222222222,4.691722972972974,1111.0,5.068430656934306,179.19354838709677,1.0564853556485356
654,6.7170495767835545,7.476446837146702,2.347844463229079,51.43518518518518,7.769230769230769,462.9166666666667,8.625776397515528,1388.75,1.0564853556485356
3260,10.913555992141454,7.476446837146702,2.347844463229079,52.405660377358494,4.691722972972974,925.8333333333334,5.068430656934306,925.8333333333334,1.0564853556485356
3407,18.333333333333336,7.879432624113475,2.347844463229079,793.5714285714286,85.46153846153847,925.8333333333334,50.04504504504505,49.598214285714285,1.0564853556485356
2791,6.7170495767835545,7.476446837146702,8.95967741935484,505.0,17.91935483870968,793.5714285714286,21.531007751937985,555.5,1.0564853556485356
5000,6.7170495767835545,7.879432624113475,4.075568598679384,396.7857142857143,55.55,694.375,18.89455782312925,694.375,36.30718954248366
562,18.83050847457627,6.613095238095238,2.347844463229079,694.375,4.691722972972974,925.8333333333334,5.068430656934306,241.52173913043475,1.0564853556485356
1255,7.823943661971831,6.613095238095238,4.075568598679384,617.2222222222222,4.691722972972974,925.8333333333334,5.068430656934306,326.7647058823529,1.0564853556485356
1460,10.913555992141454,5.639593908629442,2.347844463229079,617.2222222222222,7.769230769230769,1111.0,8.625776397515528,132.26190476190476,1.0564853556485356
857,5.835084033613445,7.879432624113475,4.075568598679384,9.69458987783595,7.769230769230769,925.8333333333334,8.625776397515528,925.8333333333334,1.0564853556485356
5027,6.7170495767835545,6.613095238095238,18.15359477124183,347.1875,4.3878357030015795,101.0,4.715619694397284,1388.75,1.0564853556485356
87,7.823943661971831,4.797063903281519,7.662068965517241,555.5,7.769230769230769,347.1875,8.625776397515528,925.8333333333334,1.0564853556485356
2322,7.823943661971831,16.195335276967928,7.662068965517241,925.8333333333334,5.582914572864322,793.5714285714286,6.138121546961326,99.19642857142857,1.0564853556485356
15,5.738636363636364,4.797063903281519,8.95967741935484,793.5714285714286,4.3878357030015795,925.8333333333334,4.715619694397284,113.36734693877551,1.0564853556485356
4509,18.83050847457627,7.476446837146702,2.347844463229079,694.375,7.769230769230769,793.5714285714286,8.625776397515528,326.7647058823529,1.0564853556485356
3048,8.278688524590164,16.195335276967928,2.347844463229079,793.5714285714286,7.769230769230769,326.7647058823529,8.625776397515528,694.375,1.0564853556485356
1836,10.913555992141454,4.797063903281519,2.347844463229079,793.5714285714286,7.769230769230769,99.19642857142857,8.625776397515528,925.8333333333334,1.0564853556485356
3149,8.278688524590164,7.476446837146702,2.347844463229079,101.0,4.691722972972974,793.5714285714286,5.068430656934306,925.8333333333334,1.0564853556485356
416,6.7170495767835545,6.613095238095238,2.347844463229079,694.375,7.769230769230769,1111.0,8.625776397515528,6.057797164667394,1.0564853556485356
1147,5.738636363636364,4.797063903281519,2.347844463229079,793.5714285714286,4.691722972972974,101.0,5.068430656934306,925.8333333333334,1.0564853556485356
4868,6.7170495767835545,4.797063903281519,18.15359477124183,49.598214285714285,17.91935483870968,925.8333333333334,21.531007751937985,793.5714285714286,1.0564853556485356
5100,17.91935483870968,7.476446837146702,2.347844463229079,925.8333333333334,4.3878357030015795,793.5714285714286,4.715619694397284,79.35714285714286,1.0564853556485356
2738,7.823943661971831,6.613095238095238,7.662068965517241,308.6111111111111,5.582914572864322,694.375,6.138121546961326,793.5714285714286,1.0564853556485356
1352,18.83050847457627,7.476446837146702,18.15359477124183,49.598214285714285,5.582914572864322,793.5714285714286,6.138121546961326,925.8333333333334,1.0564853556485356
2981,6.7170495767835545,4.797063903281519,7.662068965517241,793.5714285714286,4.3878357030015795,694.375,4.715619694397284,308.6111111111111,1.0564853556485356
3992,17.91935483870968,5.639593908629442,71.21794871794872,277.75,5.582914572864322,694.375,18.89455782312925,694.375,36.30718954248366
5203,5.835084033613445,11.997840172786177,7.662068965517241,53.932038834951456,7.769230769230769,793.5714285714286,8.625776397515528,925.8333333333334,1.0564853556485356
1232,6.7170495767835545,4.797063903281519,18.15359477124183,49.598214285714285,7.769230769230769,793.5714285714286,8.625776397515528,925.8333333333334,1.0564853556485356
1033,6.7170495767835545,6.613095238095238,7.662068965517241,63.85057471264367,4.3878357030015795,793.5714285714286,4.715619694397284,925.8333333333334,1.0564853556485356
29,8.278688524590164,6.613095238095238,2.347844463229079,65.3529411764706,4.691722972972974,793.5714285714286,5.068430656934306,925.8333333333334,1.0564853556485356
3116,18.83050847457627,7.476446837146702,2.347844463229079,53.932038834951456,4.691722972972974,925.8333333333334,5.068430656934306,793.5714285714286,1.0564853556485356
1535,17.91935483870968,7.476446837146702,63.85057471264367,99.19642857142857,79.35714285714286,95.77586206896552,18.89455782312925,1388.75,40.54744525547445
4809,5.738636363636364,6.613095238095238,4.075568598679384,63.85057471264367,4.691722972972974,793.5714285714286,5.068430656934306,925.8333333333334,1.0564853556485356
3438,5.738636363636364,5.639593908629442,18.15359477124183,50.04504504504505,4.3878357030015795,925.8333333333334,4.715619694397284,793.5714285714286,1.0564853556485356
2317,18.333333333333336,5.639593908629442,2.347844463229079,50.5,4.3878357030015795,793.5714285714286,4.715619694397284,925.8333333333334,1.0564853556485356
1981,7.823943661971831,7.879432624113475,7.662068965517241,52.405660377358494,4.691722972972974,793.5714285714286,5.068430656934306,925.8333333333334,1.0564853556485356
4060,8.278688524590164,7.879432624113475,8.95967741935484,49.598214285714285,4.3878357030015795,925.8333333333334,4.715619694397284,793.5714285714286,1.0564853556485356
1244,6.7170495767835545,11.997840172786177,8.95967741935484,694.375,9.849290780141843,793.5714285714286,34.71875,241.52173913043475,1.0564853556485356
3279,6.7170495767835545,7.879432624113475,4.075568598679384,50.04504504504505,4.3878357030015795,925.8333333333334,4.715619694397284,793.5714285714286,1.0564853556485356
483,18.333333333333336,16.195335276967928,7.662068965517241,793.5714285714286,17.91935483870968,89.59677419354838,18.89455782312925,793.5714285714286,40.54744525547445
905,8.278688524590164,16.195335276967928,7.662068965517241,793.5714285714286,4.691722972972974,292.36842105263156,18.89455782312925,617.2222222222222,36.30718954248366
3599,5.738636363636364,5.639593908629442,8.95967741935484,505.0,4.691722972972974,925.8333333333334,5.068430656934306,326.7647058823529,1.0564853556485356
2779,7.823943661971831,4.797063903281519,4.075568598679384,505.0,4.3878357030015795,793.5714285714286,4.715619694397284,462.9166666666667,1.0564853556485356
3374,5.738636363636364,4.797063903281519,2.347844463229079,694.375,4.3878357030015795,88.17460317460318,50.04504504504505,925.8333333333334,1.0564853556485356
1391,5.738636363636364,7.879432624113475,2.347844463229079,179.19354838709677,4.3878357030015795,1388.75,4.715619694397284,179.19354838709677,1.0564853556485356
3919,7.823943661971831,7.879432624113475,18.15359477124183,52.405660377358494,79.35714285714286,1388.75,135.4878048780488,79.35714285714286,1.0564853556485356
1862,6.7170495767835545,36.07142857142857,4.075568598679384,108.92156862745097,4.3878357030015795,1388.75,4.715619694397284,205.74074074074073,1.0564853556485356
1016,5.738636363636364,4.797063903281519,2.347844463229079,925.8333333333334,4.691722972972974,347.1875,5.068430656934306,462.9166666666667,1.0564853556485356
2635,18.333333333333336,7.476446837146702,8.95967741935484,231.45833333333334,9.849290780141843,77.15277777777777,11.065737051792828,1388.75,1.0564853556485356
1243,18.333333333333336,4.797063903281519,2.347844463229079,925.8333333333334,7.769230769230769,77.15277777777777,8.625776397515528,694.375,1.0564853556485356
2991,7.823943661971831,56.111111111111114,4.075568598679384,68.58024691358025,9.849290780141843,1111.0,11.065737051792828,462.9166666666667,1.0564853556485356
95,10.913555992141454,56.111111111111114,4.075568598679384,925.8333333333334,5.582914572864322,102.87037037037037,6.138121546961326,617.2222222222222,1.0564853556485356
4928,10.913555992141454,7.879432624113475,18.15359477124183,793.5714285714286,9.849290780141843,427.3076923076923,18.89455782312925,396.7857142857143,36.30718954248366
4986,6.7170495767835545,7.879432624113475,2.347844463229079,617.2222222222222,4.691722972972974,113.36734693877551,34.71875,925.8333333333334,1.0564853556485356
2165,18.83050847457627,4.797063903281519,2.347844463229079,95.77586206896552,7.769230769230769,185.16666666666666,8.625776397515528,1388.75,1.0564853556485356
566,10.913555992141454,7.879432624113475,63.85057471264367,213.65384615384616,5.582914572864322,793.5714285714286,18.89455782312925,555.5,40.54744525547445
503,7.823943661971831,7.879432624113475,2.347844463229079,9.69458987783595,5.582914572864322,1388.75,6.138121546961326,277.75,1.0564853556485356
1953,7.823943661971831,7.476446837146702,8.95967741935484,50.96330275229357,4.691722972972974,925.8333333333334,5.068430656934306,694.375,1.0564853556485356
4128,7.823943661971831,4.797063903281519,4.075568598679384,51.43518518518518,7.769230769230769,925.8333333333334,8.625776397515528,694.375,1.0564853556485356
2187,5.835084033613445,6.613095238095238,4.075568598679384,50.04504504504505,5.582914572864322,694.375,6.138121546961326,925.8333333333334,1.0564853556485356
5050,18.83050847457627,6.613095238095238,2.347844463229079,39.67857142857143,4.691722972972974,1388.75,5.068430656934306,231.45833333333334,1.0564853556485356
3609,6.7170495767835545,7.879432624113475,7.662068965517241,793.5714285714286,9.849290780141843,793.5714285714286,11.065737051792828,66.92771084337349,1.0564853556485356
1880,10.913555992141454,7.879432624113475,2.347844463229079,168.33333333333334,4.3878357030015795,793.5714285714286,4.715619694397284,694.375,1.0564853556485356
4849,8.278688524590164,16.195335276967928,7.662068965517241,694.375,17.91935483870968,89.59677419354838,18.89455782312925,793.5714285714286,40.54744525547445
1370,5.738636363636364,7.476446837146702,2.347844463229079,1111.0,4.3878357030015795,370.3333333333333,4.715619694397284,179.19354838709677,1.0564853556485356
1156,7.823943661971831,5.639593908629442,2.347844463229079,793.5714285714286,4.3878357030015795,555.5,4.715619694397284,308.6111111111111,1.0564853556485356
4767,18.83050847457627,5.639593908629442,2.347844463229079,50.5,59.73118279569893,77.15277777777777,79.35714285714286,1388.75,1.0564853556485356
5498,17.91935483870968,6.613095238095238,4.075568598679384,50.04504504504505,9.849290780141843,191.55172413793105,11.065737051792828,1388.75,1.0564853556485356
3853,6.7170495767835545,56.111111111111114,18.15359477124183,793.5714285714286,4.3878357030015795,99.19642857142857,4.715619694397284,694.375,1.0564853556485356
1556,18.83050847457627,7.476446837146702,4.075568598679384,694.375,5.582914572864322,101.0,50.04504504504505,793.5714285714286,1.0564853556485356
3436,5.738636363636364,5.639593908629442,2.347844463229079,50.04504504504505,7.769230769230769,205.74074074074073,8.625776397515528,1388.75,1.0564853556485356
789,5.835084033613445,5.639593908629442,7.662068965517241,9.69458987783595,9.849290780141843,925.8333333333334,11.065737051792828,694.375,1.0564853556485356
2786,7.823943661971831,7.476446837146702,8.95967741935484,505.0,7.769230769230769,326.7647058823529,8.625776397515528,793.5714285714286,1.0564853556485356
2624,6.7170495767835545,11.997840172786177,2.347844463229079,9.69458987783595,4.3878357030015795,694.375,4.715619694397284,925.8333333333334,1.0564853556485356
1757,10.913555992141454,5.639593908629442,4.075568598679384,47.88793103448276,4.3878357030015795,1111.0,4.715619694397284,462.9166666666667,1.0564853556485356
2584,5.835084033613445,101.0,7.662068965517241,555.5,4.3878357030015795,793.5714285714286,18.89455782312925,126.25,36.30718954248366
3378,18.333333333333336,7.476446837146702,2.347844463229079,505.0,4.3878357030015795,925.8333333333334,4.715619694397284,179.19354838709677,1.0564853556485356
2218,5.835084033613445,11.997840172786177,63.85057471264367,39.67857142857143,4.3878357030015795,1111.0,18.89455782312925,347.1875,40.54744525547445
2011,18.83050847457627,56.111111111111114,8.95967741935484,617.2222222222222,17.91935483870968,72.14285714285714,18.89455782312925,793.5714285714286,36.30718954248366
4780,5.738636363636364,7.879432624113475,63.85057471264367,1111.0,4.3878357030015795,75.06756756756758,18.89455782312925,308.6111111111111,40.54744525547445
2915,10.913555992141454,16.195335276967928,7.662068965517241,925.8333333333334,4.691722972972974,231.45833333333334,5.068430656934306,427.3076923076923,1.0564853556485356
2990,5.738636363636364,7.879432624113475,8.95967741935484,9.69458987783595,4.3878357030015795,793.5714285714286,4.715619694397284,793.5714285714286,1.0564853556485356
4668,5.738636363636364,7.476446837146702,8.95967741935484,66.92771084337349,5.582914572864322,1388.75,6.138121546961326,138.875,1.0564853556485356
2992,5.835084033613445,5.639593908629442,2.347844463229079,617.2222222222222,5.582914572864322,793.5714285714286,6.138121546961326,191.55172413793105,1.0564853556485356
3802,5.835084033613445,11.997840172786177,4.075568598679384,70.31645569620252,55.0,1111.0,74.06666666666666,292.36842105263156,1.0564853556485356
1630,5.835084033613445,5.639593908629442,4.075568598679384,108.92156862745097,7.769230769230769,925.8333333333334,8.625776397515528,555.5,1.0564853556485356
3358,5.835084033613445,6.613095238095238,18.15359477124183,50.5,79.35714285714286,396.7857142857143,135.4878048780488,925.8333333333334,1.0564853556485356
2759,5.738636363636364,5.639593908629442,7.662068965517241,39.96402877697842,4.691722972972974,925.8333333333334,5.068430656934306,617.2222222222222,1.0564853556485356
999,5.738636363636364,4.797063903281519,71.21794871794872,99.19642857142857,17.91935483870968,462.9166666666667,21.531007751937985,925.8333333333334,1.0564853556485356
3661,17.91935483870968,5.639593908629442,2.347844463229079,793.5714285714286,5.582914572864322,694.375,6.138121546961326,79.35714285714286,1.0564853556485356
2572,18.333333333333336,6.613095238095238,4.075568598679384,793.5714285714286,4.3878357030015795,694.375,4.715619694397284,78.2394366197183,1.0564853556485356
3783,18.83050847457627,7.879432624113475,2.347844463229079,793.5714285714286,7.769230769230769,694.375,8.625776397515528,66.13095238095238,1.0564853556485356
